"tconst","ordering","nconst","category","job","characters","primaryName","birthYear","deathYear","primaryProfession","knownForTitles"
"tt1487543","4","nm0913993","actor","","[""Gerry Standing""]","Dennis Waterman","1948","2022","actor,music_department,miscellaneous","tt0362357,tt0078351,tt0076788,tt0098881"
"tt1487543","5","nm0129882","actor","","[""D.A.C. Strickland""]","Anthony Calf","1959","","actor,soundtrack,archive_footage","tt0110428,tt0084984,tt15083184,tt0787524"
"tt1487543","6","nm3347781","actor","","[""Young Mechanic""]","Babatunde Aleshe","","","actor,writer","tt0088512,tt1166893,tt3427738,tt0362357"
"tt1487543","7","nm1674394","actress","","[""Alice Hill""]","Naomi Bentley","","","actress,soundtrack,archive_footage","tt0808096,tt0417332,tt0837800,tt1533435"
"tt1487543","8","nm3119616","actor","","[""Fred the Fervent Member""]","Patrick Knowles","","","actor","tt1062325,tt0874608,tt4173306,tt0362357"
"tt1487543","9","nm0750718","actress","","[""Pamela Scott""]","Claire Rushbrook","1971","","actress,archive_footage","tt0117589,tt4015216,tt2407574,tt8359654"
"tt1487543","10","nm0419112","actor","","[""DS Justin Morris""]","Rob Jarvis","1965","","actor,soundtrack","tt9252090,tt6729080,tt1474684,tt0379632"
"tt1490277","1","nm0035605","actor","","[""Brian Lane""]","Alun Armstrong","1946","","actor,soundtrack,archive_footage","tt0209163,tt0085811,tt0338526,tt0162661"
"tt1490277","2","nm0092639","actor","","[""Jack Halford""]","James Bolam","1935","","actor,miscellaneous,soundtrack","tt0074799,tt0074072,tt0056194,tt0084509"
"tt1490277","3","nm0714985","actress","","[""Det. Supt. Sandra Pullman""]","Amanda Redman","1957","","actress,miscellaneous,soundtrack","tt0203119,tt0362357,tt0282744,tt0231012"
"tt1490277","4","nm0913993","actor","","[""Gerry Standing""]","Dennis Waterman","1948","2022","actor,music_department,miscellaneous","tt0362357,tt0078351,tt0076788,tt0098881"
"tt1490277","5","nm0129882","actor","","[""D.A.C. Strickland""]","Anthony Calf","1959","","actor,soundtrack,archive_footage","tt0110428,tt0084984,tt15083184,tt0787524"
"tt1490277","6","nm0417075","actress","","[""Esther Lane""]","Susan Jameson","1941","","actress,soundtrack,archive_footage","tt0080298,tt0063962,tt0323912,tt0065349"
"tt1490277","7","nm0914002","actress","","[""Emily Driscoll""]","Hannah Waterman","1975","","actress,soundtrack,archive_footage","tt4068576,tt1307067,tt0088512,tt0241383"
"tt1490277","8","nm0378132","actor","","[""Ray Harris""]","John Henshaw","1951","","actor,soundtrack,archive_footage","tt4642192,tt0366010,tt1242545,tt1924394"
"tt1490277","9","nm3570080","actress","","[""Jo""]","Madeleine Herrington","","","actress","tt1703835,tt1166893,tt0259733,tt0241383"
"tt1490277","10","nm0557678","actor","","[""Pete Monroe""]","Grant Masters","1964","","actor,archive_footage","tt4971408,tt8269120,tt1998393,tt0384766"
"tt1493517","1","nm0035605","actor","","[""Brian Lane""]","Alun Armstrong","1946","","actor,soundtrack,archive_footage","tt0209163,tt0085811,tt0338526,tt0162661"
"tt1493517","2","nm0092639","actor","","[""Jack Halford""]","James Bolam","1935","","actor,miscellaneous,soundtrack","tt0074799,tt0074072,tt0056194,tt0084509"
"tt1493517","3","nm0714985","actress","","[""Det.Supt.Sandra Pullman""]","Amanda Redman","1957","","actress,miscellaneous,soundtrack","tt0203119,tt0362357,tt0282744,tt0231012"
"tt1493517","4","nm0913993","actor","","[""Gerry Standing""]","Dennis Waterman","1948","2022","actor,music_department,miscellaneous","tt0362357,tt0078351,tt0076788,tt0098881"
"tt1493517","5","nm0129882","actor","","[""D.A.C. Robert Strickland""]","Anthony Calf","1959","","actor,soundtrack,archive_footage","tt0110428,tt0084984,tt15083184,tt0787524"
"tt1493517","6","nm0290117","actor","","[""Alistair Dudley""]","Clive Francis","1946","","actor,art_department,visual_effects","tt0066921,tt5431890,tt2473794,tt1212428"
"tt1493517","7","nm1765118","actress","","[""Leanne Sweeting""]","Joanna Horton","","","actress","tt1232776,tt0840094,tt1183195,tt0160904"
"tt1493517","8","nm0916793","actor","","[""Lawrence Fisher""]","James Weber Brown","1971","","actor,archive_footage","tt8328716,tt2381249,tt0488604,tt0826110"
"tt1493517","9","nm1250510","actor","","[""Dean Collier""]","Jimmy Akingbola","1978","","actor,producer,archive_footage","tt10949294,tt7464074,tt10580064"
"tt1493517","10","nm0818186","actor","","[""Neville Sweeting""]","Rob Spendlove","1953","","actor,archive_footage","tt0107207,tt0156122,tt0098923,tt0312895"
"tt14971006","1","nm5890145","actress","","[""Alison Appleby""]","Lucy Aarden","","","actress","tt0944947,tt11181824,tt6932244,tt2701582"
"tt14971006","2","nm1726086","actor","","[""Baz Appleby""]","Nicholas Shaw","1982","","actor","tt13287846,tt7475578,tt1449940,tt0775397"
"tt14971006","3","nm0416508","actor","","[""Clarry Haynes""]","Fraser James","","","actor,producer,archive_footage","tt6450804,tt5862902,tt7801780,tt2592614"
"tt14971006","4","nm7811399","actress","","[""Lynn Parry""]","Lottie Tolhurst","","","actress","tt15309272,tt5761478,tt2701582,tt2310212"
"tt14971006","5","nm0940100","actor","","[""Major Jones""]","Andrew Woodall","1963","","actor,archive_footage","tt0245844,tt3778644,tt2404181,tt0120483"
"tt14971006","6","nm6877076","actor","","[""Del Grady""]","Arthur Sylense","","","actor","tt25752732,tt4649466,tt30219247,tt1462764"
"tt14971006","7","nm1675071","actor","","[""Brian Frussell""]","Ian Hallard","1974","","actor,writer,script_department","tt2328900,tt0436992,tt1734537,tt0094525"
"tt14971006","8","nm3943521","actress","","[""Patty Grady""]","Kirsty Oswald","","","actress","tt2639254,tt2183641,tt9799088,tt9564616"
"tt14971006","9","nm11824078","actor","","[""Lee Timothy""]","Shadrach Agozino","","","actor","tt5433140,tt23312202,tt14728056,tt2701582"
"tt14971006","10","nm0504320","actor","","[""Chief Superintendent Reginald Bright""]","Anton Lesser","1952","","actor,archive_footage","tt1298650,tt0944947,tt6108178,tt0482546"
"tt14971020","1","nm2652621","actor","","[""Les Grant""]","Adam Ewan","","","actor","tt13603966,tt4686844,tt3169706,tt4276618"
"tt14971020","2","nm8495880","actor","","[""Professor Patrick Stanton""]","William Sebag-Montefiore","","","actor,writer","tt14202334,tt2701582,tt3636060,tt10852634"
"tt14971020","3","nm5591592","actress","","[""Linda Travers""]","Anna Burnett","","","actress","tt4555426,tt2183641,tt5180504,tt3294200"
"tt14971020","4","nm8659215","actor","","[""Richard Blake""]","Adam Mirsky","","","actor","tt2701582,tt31645655,tt6353208"
"tt14971020","5","nm0114482","actor","","[""John Peckett""]","Ray Emmet Brown","","","actor,archive_footage","tt0115321,tt0426341,tt0478942,tt3315020"
"tt14971020","6","nm0019885","actor","","[""DCI Fred Thursday""]","Roger Allam","1953","","actor,producer,soundtrack","tt0434409,tt0811080,tt0460989,tt1298650"
"tt14971020","7","nm5607429","actor","","[""DS Jim Strange""]","Sean Rigby","1989","","actor","tt2701582,tt0804484,tt6128262,tt9144286"
"tt14971020","8","nm0103495","actor","","[""Dr. Max DeBryn""]","James Bradshaw","1976","","actor","tt2701582,tt4696944,tt0808096,tt0187643"
"tt14971020","9","nm1140345","actor","","[""DS Endeavour Morse""]","Shaun Evans","1980","","actor,producer,director","tt0460740,tt2701582,tt0340012,tt1331307"
"tt14971020","10","nm0504320","actor","","[""Chief Superintendent Reginald Bright""]","Anton Lesser","1952","","actor,archive_footage","tt1298650,tt0944947,tt6108178,tt0482546"
"tt1498691","1","nm0035605","actor","","[""Brian Lane""]","Alun Armstrong","1946","","actor,soundtrack,archive_footage","tt0209163,tt0085811,tt0338526,tt0162661"
"tt1498691","2","nm0092639","actor","","[""Jack Halford""]","James Bolam","1935","","actor,miscellaneous,soundtrack","tt0074799,tt0074072,tt0056194,tt0084509"
"tt1498691","3","nm0714985","actress","","[""Det.Supt.Sandra Pullman""]","Amanda Redman","1957","","actress,miscellaneous,soundtrack","tt0203119,tt0362357,tt0282744,tt0231012"
"tt1498691","4","nm0913993","actor","","[""Gerry Standing""]","Dennis Waterman","1948","2022","actor,music_department,miscellaneous","tt0362357,tt0078351,tt0076788,tt0098881"
"tt1498691","5","nm0129882","actor","","[""D.A.C. Robert Strickland""]","Anthony Calf","1959","","actor,soundtrack,archive_footage","tt0110428,tt0084984,tt15083184,tt0787524"
"tt1498691","6","nm0129464","actor","","[""Sid Lestade""]","David Calder","1946","","actor,archive_footage","tt0143145,tt0859163,tt1979320,tt0396171"
"tt1498691","7","nm0298089","actor","","[""Barry Lestade""]","Christopher Fulford","1955","","actor","tt0457513,tt0424205,tt0160184,tt0093771"
"tt1498691","8","nm0268444","actor","","[""David Snow""]","Kenneth Farrington","1936","","actor,archive_footage","tt0068069,tt0239157,tt0053494,tt0054518"
"tt1498691","9","nm0832229","actor","","[""Tom Eldridge""]","Jo Stone-Fewings","1967","","actor","tt2262456,tt4786824,tt1548850,tt6546570"
"tt1498691","10","nm0703438","actress","","[""Julia Eldridge""]","Diana Quick","1946","","actress,writer,producer","tt0075968,tt4686844,tt0083390,tt0388894"
"tt1505615","1","nm0626719","actor","","[""DCI Tom Barnaby""]","John Nettles","1943","","actor,writer,soundtrack","tt0118401,tt0081831,tt0073981,tt0164260"
"tt1505615","2","nm0400673","actor","","[""DS Ben Jones""]","Jason Hughes","1971","","actor,producer,soundtrack","tt0118401,tt0115390,tt0250468,tt6835252"
"tt1505615","3","nm0943857","actress","","[""Joyce Barnaby""]","Jane Wymark","1952","","actress,soundtrack,archive_footage","tt0118401,tt0075560,tt0169416,tt0140728"
"tt1505615","4","nm0413289","actor","","[""Dr. George Bullard""]","Barry Jackson","1938","2013","actor,stunts,soundtrack","tt0360201,tt0072684,tt0118401,tt0373870"
"tt1505615","5","nm1415407","actress","","[""DC Gail Stephens""]","Kirsty Dillon","1976","","actress","tt0363521,tt2692904,tt0118401,tt0413172"
"tt1505615","6","nm0177029","actress","","[""Faye Lennox""]","Emma Cooke","1978","","actress,archive_footage","tt0118401,tt1734537,tt2158111,tt0108967"
"tt1505615","7","nm0727778","actor","","[""Jack Fincher""]","David Rintoul","1948","","actor,archive_footage","tt1139328,tt4786824,tt6079772,tt1007029"
"tt1505615","8","nm0486674","actress","","[""Susan Fincher""]","Caroline Langrishe","1958","","actress,archive_footage","tt0090477,tt0302128,tt5015548,tt8322060"
"tt1505615","9","nm0364348","actor","","[""Leo Fincher""]","Richard Harrington","1975","","actor,writer,director","tt2575968,tt4786824,tt3636060,tt7661390"
"tt1505615","10","nm0868476","actor","","[""Fergal Jenner""]","Pip Torrens","1960","","actor,soundtrack,archive_footage","tt0414387,tt2488496,tt0120347,tt0107943"
"tt15259892","1","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt15259892","2","nm3948902","actress","","[""Ruby Nellins""]","Sophie Colquhoun","1989","","actress,writer,producer","tt27731914,tt0458339,tt1716772,tt3597912"
"tt15259892","3","nm3357018","actor","","[""Gideon Fredericks""]","Marcus Onilude","","","actor","tt1877830,tt26743210,tt0808096,tt1861225"
"tt15259892","4","nm0085244","actress","","[""Penny Langdon""]","Denise Black","1958","","actress,soundtrack,archive_footage","tt21906238,tt7802246,tt0185102,tt0053494"
"tt15259892","5","nm0359654","actor","","[""Walter Penmark""]","Robert Hands","","","actor","tt0166485,tt1772264,tt0117631,tt4078160"
"tt15259892","6","nm10174209","actor","","[""Mick Bidley""]","Ossian Luke","1990","","actor","tt11981644,tt0088512,tt2215842,tt0096555"
"tt15259892","7","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt15259892","8","nm2469730","actor","","[""Sid Carter""]","Alex Price","","","actor,archive_footage","tt1986953,tt4520906,tt0436992,tt4938084"
"tt15259892","9","nm0212675","actor","","[""Inspector Mallory""]","Jack Deam","1972","","actor","tt0103473,tt0478942,tt0053494,tt2215842"
"tt15259892","10","nm1019307","actor","","[""Sergeant Goodfellow""]","John Burton","1967","","actor,soundtrack","tt2215842,tt0053494,tt0169438,tt0083392"
"tt15259902","1","nm0193663","actress","","[""Mrs McCarthy""]","Sorcha Cusack","1949","","actress,soundtrack,archive_footage","tt0208092,tt2215842,tt0053494,tt0207892"
"tt15259902","2","nm3505561","actor","","[""William Gracy""]","Gerard Mcdermott","","","actor","tt3527166,tt4584882,tt1606375,tt1693592"
"tt15259902","3","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt15259902","4","nm1752162","actress","","[""Nora Banks""]","Penny Layden","1969","","actress,writer,camera_department","tt0375920,tt1441940,tt16283758,tt1711498"
"tt15259902","5","nm2469730","actor","","[""Sid Carter""]","Alex Price","","","actor,archive_footage","tt1986953,tt4520906,tt0436992,tt4938084"
"tt15259902","6","nm7480595","actor","","[""Ned Hannigan""]","Michael Cooke","","","actor,writer,director","tt3110958,tt11199410,tt2241403,tt5011604"
"tt15259902","7","nm0861027","actor","","[""John Banks""]","John Thomson","1969","","actor,writer,producer","tt0494238,tt0274309,tt0108771,tt0312004"
"tt15259902","8","nm10815668","actor","","[""Daniel Banks""]","Tommy Garside","","","actor","tt18347622,tt14538210,tt12747610,tt12261880"
"tt15259902","9","nm0212675","actor","","[""Inspector Mallory""]","Jack Deam","1972","","actor","tt0103473,tt0478942,tt0053494,tt2215842"
"tt15259902","10","nm1019307","actor","","[""Sergeant Goodfellow""]","John Burton","1967","","actor,soundtrack","tt2215842,tt0053494,tt0169438,tt0083392"
"tt15510584","1","nm0962559","actress","","[""Jean White""]","Sally Lindsay","1973","","actress,writer,producer","tt0053494,tt15499118,tt1843678,tt3425318"
"tt15510584","2","nm1222917","actor","","[""Dom Hayes""]","Steve Edge","1972","","actor,miscellaneous,writer","tt3228774,tt1282104,tt1109624,tt0841027"
"tt15510584","3","nm0390347","actress","","[""Judith Lloyd James""]","Sue Holderness","1949","","actress,archive_footage","tt0081912,tt15499118,tt0469869,tt0090416"
"tt15510584","4","nm0039498","actor","","[""Jeremy Lloyd James""]","Robin Askwith","1950","","actor,writer,composer","tt0071357,tt0068285,tt0141926,tt0063850"
"tt15510584","5","nm6471544","actress","","[""Gendarme Richard""]","Jacqueline Berces","","","actress,writer,producer","tt13434296,tt3291150,tt5158314,tt14688458"
"tt15510584","6","nm0128458","actress","","[""Barbara""]","Olivia Caffrey","","","actress","tt1720019,tt15499118,tt0237123,tt0144728"
"tt15510584","7","nm0238886","actress","","[""Adele""]","Félicité Du Jeu","","","actress,writer,producer","tt0259733,tt0381061,tt0401445,tt0408306"
"tt15510584","8","nm3820497","actor","","[""Caron""]","Alex Gaumond","1978","","actor,music_department,writer","tt15499118,tt7120662,tt1888075,tt1311076"
"tt15510584","9","nm0310990","actor","","[""Rory""]","Peter Gaynor","1974","","actor,archive_footage","tt2306299,tt0837017,tt2336352,tt0283096"
"tt15510584","10","nm11400870","actor","","[""Xavier""]","Narayan David Hecter","","","actor","tt16277846,tt10692788,tt5936448,tt15536118"
"tt15510620","1","nm0962559","actress","","[""Jean White""]","Sally Lindsay","1973","","actress,writer,producer","tt0053494,tt15499118,tt1843678,tt3425318"
"tt15510620","2","nm1222917","actor","","[""Dom Hayes""]","Steve Edge","1972","","actor,miscellaneous,writer","tt3228774,tt1282104,tt1109624,tt0841027"
"tt15510620","3","nm0390347","actress","","[""Judith Lloyd James""]","Sue Holderness","1949","","actress,archive_footage","tt0081912,tt15499118,tt0469869,tt0090416"
"tt15510620","4","nm0039498","actor","","[""Jeremy Lloyd James""]","Robin Askwith","1950","","actor,writer,composer","tt0071357,tt0068285,tt0141926,tt0063850"
"tt15510620","5","nm1122053","actress","","[""Eleanor""]","Natasha Cashman","","","actress","tt1465487,tt14449470,tt0120446,tt1179258"
"tt15510620","6","nm0238886","actress","","[""Adele""]","Félicité Du Jeu","","","actress,writer,producer","tt0259733,tt0381061,tt0401445,tt0408306"
"tt15510620","7","nm3820497","actor","","[""Caron""]","Alex Gaumond","1978","","actor,music_department,writer","tt15499118,tt7120662,tt1888075,tt1311076"
"tt15510620","8","nm0312695","actor","","[""Henri Abelman""]","François-Eric Gendron","1954","","actor,miscellaneous,archive_footage","tt2873282,tt6528290,tt1473063,tt0272982"
"tt15510620","9","nm11400870","actor","","[""Xavier""]","Narayan David Hecter","","","actor","tt16277846,tt10692788,tt5936448,tt15536118"
"tt15510620","10","nm6522269","actress","","[""Simone""]","Djinda Kane","","","actress,director","tt15499118,tt22874848,tt4003966,tt22478752"
"tt15510626","1","nm0962559","actress","","[""Jean White""]","Sally Lindsay","1973","","actress,writer,producer","tt0053494,tt15499118,tt1843678,tt3425318"
"tt15510626","2","nm1222917","actor","","[""Dom Hayes""]","Steve Edge","1972","","actor,miscellaneous,writer","tt3228774,tt1282104,tt1109624,tt0841027"
"tt15510626","3","nm0390347","actress","","[""Judith Lloyd James""]","Sue Holderness","1949","","actress,archive_footage","tt0081912,tt15499118,tt0469869,tt0090416"
"tt15510626","4","nm0039498","actor","","[""Jeremy Lloyd James""]","Robin Askwith","1950","","actor,writer,composer","tt0071357,tt0068285,tt0141926,tt0063850"
"tt15510626","5","nm1401579","actress","","[""Mary""]","Janet Behan","","","actress,assistant_director","tt0088512,tt0123355,tt2167749,tt0144728"
"tt15510626","6","nm1035216","actor","","[""Trevor""]","Paul Chuckle","1947","","actor,writer,soundtrack","tt0291596,tt0324692,tt32636458,tt15499118"
"tt15510626","7","nm0175839","actress","","[""Angela""]","Lesley Conroy","","","actress,writer,producer","tt0787515,tt16761306,tt1020950,tt16371406"
"tt15510626","8","nm0186062","actress","","[""Cressida""]","Ingrid Craigie","","","actress,archive_footage","tt0092843,tt8991526,tt5466186,tt29402557"
